File,RelativePath,Folder,DateTime,ImageQuality,Flag,DeleteFlag,CamSetup,species1,species1count,species2,species2count,Water,OHV,Mange,Outreach,Note
04240041.JPG,,SC7_24AprTo24May, 2021-04-24 12:26:11,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240042.JPG,,SC7_24AprTo24May, 2021-04-24 12:27:04,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240043.JPG,,SC7_24AprTo24May, 2021-04-24 12:27:49,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240044.JPG,,SC7_24AprTo24May, 2021-04-24 12:28:23,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240045.JPG,,SC7_24AprTo24May, 2021-04-24 12:29:04,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240046.JPG,,SC7_24AprTo24May, 2021-04-24 12:29:45,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240047.JPG,,SC7_24AprTo24May, 2021-04-24 12:30:23,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240048.JPG,,SC7_24AprTo24May, 2021-04-24 12:31:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240049.JPG,,SC7_24AprTo24May, 2021-04-24 12:31:45,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240050.JPG,,SC7_24AprTo24May, 2021-04-24 12:32:18,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240051.JPG,,SC7_24AprTo24May, 2021-04-24 12:33:08,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240052.JPG,,SC7_24AprTo24May, 2021-04-24 12:34:06,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240053.JPG,,SC7_24AprTo24May, 2021-04-24 12:34:42,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240054.JPG,,SC7_24AprTo24May, 2021-04-24 12:35:18,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240055.JPG,,SC7_24AprTo24May, 2021-04-24 12:39:13,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240056.JPG,,SC7_24AprTo24May, 2021-04-24 12:42:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240057.JPG,,SC7_24AprTo24May, 2021-04-24 12:42:43,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240058.JPG,,SC7_24AprTo24May, 2021-04-24 12:44:06,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240059.JPG,,SC7_24AprTo24May, 2021-04-24 12:44:57,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240060.JPG,,SC7_24AprTo24May, 2021-04-24 12:47:12,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240061.JPG,,SC7_24AprTo24May, 2021-04-24 12:47:57,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240062.JPG,,SC7_24AprTo24May, 2021-04-24 12:48:37,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240063.JPG,,SC7_24AprTo24May, 2021-04-24 12:50:04,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240064.JPG,,SC7_24AprTo24May, 2021-04-24 12:51:58,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240065.JPG,,SC7_24AprTo24May, 2021-04-24 12:59:27,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240066.JPG,,SC7_24AprTo24May, 2021-04-24 13:01:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240067.JPG,,SC7_24AprTo24May, 2021-04-24 13:05:50,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240068.JPG,,SC7_24AprTo24May, 2021-04-24 13:07:57,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240069.JPG,,SC7_24AprTo24May, 2021-04-24 13:09:10,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240070.JPG,,SC7_24AprTo24May, 2021-04-24 13:12:18,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240071.JPG,,SC7_24AprTo24May, 2021-04-24 13:15:12,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240072.JPG,,SC7_24AprTo24May, 2021-04-24 13:18:55,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240073.JPG,,SC7_24AprTo24May, 2021-04-24 13:19:30,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240074.JPG,,SC7_24AprTo24May, 2021-04-24 13:20:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240075.JPG,,SC7_24AprTo24May, 2021-04-24 13:21:24,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240076.JPG,,SC7_24AprTo24May, 2021-04-24 13:22:42,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240077.JPG,,SC7_24AprTo24May, 2021-04-24 13:23:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240078.JPG,,SC7_24AprTo24May, 2021-04-24 13:24:33,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240079.JPG,,SC7_24AprTo24May, 2021-04-24 13:25:17,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240080.JPG,,SC7_24AprTo24May, 2021-04-24 13:26:13,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240081.JPG,,SC7_24AprTo24May, 2021-04-24 13:26:51,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240082.JPG,,SC7_24AprTo24May, 2021-04-24 13:27:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240083.JPG,,SC7_24AprTo24May, 2021-04-24 13:28:06,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240084.JPG,,SC7_24AprTo24May, 2021-04-24 13:28:55,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240085.JPG,,SC7_24AprTo24May, 2021-04-24 13:30:30,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240086.JPG,,SC7_24AprTo24May, 2021-04-24 13:31:04,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240087.JPG,,SC7_24AprTo24May, 2021-04-24 13:31:42,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240088.JPG,,SC7_24AprTo24May, 2021-04-24 13:33:27,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240089.JPG,,SC7_24AprTo24May, 2021-04-24 13:35:06,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240090.JPG,,SC7_24AprTo24May, 2021-04-24 13:36:09,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240091.JPG,,SC7_24AprTo24May, 2021-04-24 13:38:40,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240092.JPG,,SC7_24AprTo24May, 2021-04-24 13:39:33,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240093.JPG,,SC7_24AprTo24May, 2021-04-24 13:40:11,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240094.JPG,,SC7_24AprTo24May, 2021-04-24 13:41:10,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240095.JPG,,SC7_24AprTo24May, 2021-04-24 13:45:03,Ok,FALSE,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,
04240096.JPG,,SC7_24AprTo24May, 2021-04-24 13:46:26,Ok,FALSE,FALSE,FALSE,Geococcyx californianus,1,,0,FALSE,FALSE,FALSE,FALSE,
04240097.JPG,,SC7_24AprTo24May, 2021-04-24 13:47:01,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240098.JPG,,SC7_24AprTo24May, 2021-04-24 13:51:57,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240099.JPG,,SC7_24AprTo24May, 2021-04-24 13:52:45,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240100.JPG,,SC7_24AprTo24May, 2021-04-24 13:54:02,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240101.JPG,,SC7_24AprTo24May, 2021-04-24 13:55:45,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240102.JPG,,SC7_24AprTo24May, 2021-04-24 13:56:51,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240103.JPG,,SC7_24AprTo24May, 2021-04-24 13:58:13,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240104.JPG,,SC7_24AprTo24May, 2021-04-24 14:01:05,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240105.JPG,,SC7_24AprTo24May, 2021-04-24 14:01:46,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240106.JPG,,SC7_24AprTo24May, 2021-04-24 14:03:43,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240107.JPG,,SC7_24AprTo24May, 2021-04-24 14:04:48,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240108.JPG,,SC7_24AprTo24May, 2021-04-24 14:07:40,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240109.JPG,,SC7_24AprTo24May, 2021-04-24 14:08:43,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240110.JPG,,SC7_24AprTo24May, 2021-04-24 14:09:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240111.JPG,,SC7_24AprTo24May, 2021-04-24 14:11:00,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240112.JPG,,SC7_24AprTo24May, 2021-04-24 14:11:48,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240113.JPG,,SC7_24AprTo24May, 2021-04-24 14:12:29,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240114.JPG,,SC7_24AprTo24May, 2021-04-24 14:15:29,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240115.JPG,,SC7_24AprTo24May, 2021-04-24 14:17:24,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240116.JPG,,SC7_24AprTo24May, 2021-04-24 14:18:48,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240117.JPG,,SC7_24AprTo24May, 2021-04-24 14:21:31,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240118.JPG,,SC7_24AprTo24May, 2021-04-24 14:22:08,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240119.JPG,,SC7_24AprTo24May, 2021-04-24 14:22:49,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240120.JPG,,SC7_24AprTo24May, 2021-04-24 14:26:05,Ok,FALSE,FALSE,FALSE,Sylvilagus audubonii,1,,0,FALSE,FALSE,FALSE,FALSE,
04240121.JPG,,SC7_24AprTo24May, 2021-04-24 14:27:52,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240122.JPG,,SC7_24AprTo24May, 2021-04-24 14:28:55,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240123.JPG,,SC7_24AprTo24May, 2021-04-24 14:29:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240124.JPG,,SC7_24AprTo24May, 2021-04-24 14:30:03,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240125.JPG,,SC7_24AprTo24May, 2021-04-24 14:30:52,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240126.JPG,,SC7_24AprTo24May, 2021-04-24 14:31:37,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240127.JPG,,SC7_24AprTo24May, 2021-04-24 14:32:13,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240128.JPG,,SC7_24AprTo24May, 2021-04-24 14:33:11,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240129.JPG,,SC7_24AprTo24May, 2021-04-24 14:33:47,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240130.JPG,,SC7_24AprTo24May, 2021-04-24 14:34:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240131.JPG,,SC7_24AprTo24May, 2021-04-24 14:35:50,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240132.JPG,,SC7_24AprTo24May, 2021-04-24 14:36:37,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240133.JPG,,SC7_24AprTo24May, 2021-04-24 14:38:33,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240134.JPG,,SC7_24AprTo24May, 2021-04-24 14:39:16,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240135.JPG,,SC7_24AprTo24May, 2021-04-24 14:40:40,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240136.JPG,,SC7_24AprTo24May, 2021-04-24 14:43:12,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240137.JPG,,SC7_24AprTo24May, 2021-04-24 14:44:14,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240138.JPG,,SC7_24AprTo24May, 2021-04-24 14:45:00,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240139.JPG,,SC7_24AprTo24May, 2021-04-24 14:46:49,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240140.JPG,,SC7_24AprTo24May, 2021-04-24 14:49:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240141.JPG,,SC7_24AprTo24May, 2021-04-24 14:52:00,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240142.JPG,,SC7_24AprTo24May, 2021-04-24 14:53:30,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240143.JPG,,SC7_24AprTo24May, 2021-04-24 14:54:15,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240144.JPG,,SC7_24AprTo24May, 2021-04-24 14:54:52,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240145.JPG,,SC7_24AprTo24May, 2021-04-24 14:56:59,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240146.JPG,,SC7_24AprTo24May, 2021-04-24 14:57:46,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240147.JPG,,SC7_24AprTo24May, 2021-04-24 14:58:23,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240148.JPG,,SC7_24AprTo24May, 2021-04-24 14:59:40,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240149.JPG,,SC7_24AprTo24May, 2021-04-24 15:01:41,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240150.JPG,,SC7_24AprTo24May, 2021-04-24 15:05:56,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240151.JPG,,SC7_24AprTo24May, 2021-04-24 15:06:32,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240152.JPG,,SC7_24AprTo24May, 2021-04-24 15:07:08,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240153.JPG,,SC7_24AprTo24May, 2021-04-24 15:08:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240154.JPG,,SC7_24AprTo24May, 2021-04-24 15:09:19,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240155.JPG,,SC7_24AprTo24May, 2021-04-24 15:11:51,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240156.JPG,,SC7_24AprTo24May, 2021-04-24 15:14:17,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240157.JPG,,SC7_24AprTo24May, 2021-04-24 15:16:52,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240158.JPG,,SC7_24AprTo24May, 2021-04-24 15:20:11,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240159.JPG,,SC7_24AprTo24May, 2021-04-24 15:22:26,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240160.JPG,,SC7_24AprTo24May, 2021-04-24 15:25:29,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240161.JPG,,SC7_24AprTo24May, 2021-04-24 15:28:25,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240162.JPG,,SC7_24AprTo24May, 2021-04-24 15:28:59,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240163.JPG,,SC7_24AprTo24May, 2021-04-24 15:29:46,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240164.JPG,,SC7_24AprTo24May, 2021-04-24 15:31:15,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240165.JPG,,SC7_24AprTo24May, 2021-04-24 15:35:04,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240166.JPG,,SC7_24AprTo24May, 2021-04-24 15:38:28,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240167.JPG,,SC7_24AprTo24May, 2021-04-24 15:39:38,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240168.JPG,,SC7_24AprTo24May, 2021-04-24 15:40:51,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240169.JPG,,SC7_24AprTo24May, 2021-04-24 15:42:19,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240170.JPG,,SC7_24AprTo24May, 2021-04-24 15:42:55,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240171.JPG,,SC7_24AprTo24May, 2021-04-24 15:43:33,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
04240172.JPG,,SC7_24AprTo24May, 2021-04-24 15:48:30,Ok,FALSE,TRUE,FALSE,,0,,0,FALSE,FALSE,FALSE,FALSE,
